n,repeat,method,energy,optimum,random,feasible,optimal,recovered
18,6,greedy_topk,0.02371718773408346,-0.004875044340715284,0.018117715693927977,True,False,-0.24353196535425686
18,6,mmr,0.0020299597089427635,-0.004875044340715284,0.018117715693927977,True,False,0.6996879000496566
18,6,quota_mmr,-0.0012273788305037503,-0.004875044340715284,0.018117715693927977,True,False,0.8413559092203118
18,6,qubo_sa,0.0005358725394883079,-0.004875044340715284,0.018117715693927977,True,False,0.7646686664823645
18,6,qubo_tabu,-0.004875044340715479,-0.004875044340715284,0.018117715693927977,True,True,1.0000000000000084
18,6,qubo_feasible,-0.004875044340715479,-0.004875044340715284,0.018117715693927977,True,True,1.0000000000000084
18,6,qubo_sb,0.008372488263099775,-0.004875044340715284,0.018117715693927977,True,False,0.42383895696493323
18,6,random_feasible,0.018117715693927977,-0.004875044340715284,0.018117715693927977,True,False,0.0
18,7,greedy_topk,0.022558499401170856,-0.0020319556170220743,0.016053625460511794,True,False,-0.3596718243540152
18,7,mmr,0.010485998077388287,-0.0020319556170220743,0.016053625460511794,True,False,0.30784896317429816
18,7,quota_mmr,0.005470214545999275,-0.0020319556170220743,0.016053625460511794,True,False,0.5851850083854571
18,7,qubo_sa,-7.604889194798292e-05,-0.0020319556170220743,0.016053625460511794,True,False,0.8918527020675192
18,7,qubo_tabu,-0.00203195561702188,-0.0020319556170220743,0.016053625460511794,True,True,0.9999999999999892
18,7,qubo_feasible,-0.00203195561702188,-0.0020319556170220743,0.016053625460511794,True,True,0.9999999999999892
18,7,qubo_sb,0.025038991373214775,-0.0020319556170220743,0.016053625460511794,True,False,-0.4968248393116168
18,7,random_feasible,0.016053625460511794,-0.0020319556170220743,0.016053625460511794,True,False,0.0
18,8,greedy_topk,-0.006023527261708683,-0.008666939308125787,0.011614475071230576,True,False,0.8696633283570337
18,8,mmr,-0.008123584140591389,-0.008666939308125787,0.011614475071230576,True,False,0.9732092073377556
18,8,quota_mmr,-0.008123584140591389,-0.008666939308125787,0.011614475071230576,True,False,0.9732092073377556
18,8,qubo_sa,-0.006702820161241019,-0.008666939308125787,0.011614475071230576,True,False,0.9031566975484724
18,8,qubo_tabu,-0.008666939308126065,-0.008666939308125787,0.011614475071230576,True,True,1.0000000000000138
18,8,qubo_feasible,-0.008666939308126065,-0.008666939308125787,0.011614475071230576,True,True,1.0000000000000138
18,8,qubo_sb,0.01934737377925061,-0.008666939308125787,0.011614475071230576,True,False,-0.3812800509559649
18,8,random_feasible,0.011614475071230576,-0.008666939308125787,0.011614475071230576,True,False,0.0
